COD_PERSONOR|COD_PERSONDE|IDW_CANAL|COD_TRANSAC|FEC_OPER|HMS_OPER|IMP_IMPOPER
26323944||18|P3  |02/09/2019|182722|161.75
26323944||18|P3  |02/09/2019|182722|808.92
26323944||18|P3  |02/09/2019|182722|297.36
26323944||18|P3  |02/09/2019|182722|59.47
26323944||18|P3  |02/09/2019|182722|491.67
26323944||18|P3  |02/09/2019|182722|60.79
26323944||18|P3  |02/09/2019|182722|85.24
26323944||18|P3  |02/09/2019|182722|209.47
26323944||18|P3  |02/09/2019|182722|167.84
26323944|21965915|18|P3  |02/09/2019|182722|74.34
26323944|21965915|18|P3  |02/09/2019|182722|118.94
26323944|21965915|18|P3  |02/09/2019|182722|66.74
26323944|23445102|18|P3  |02/09/2019|182722|62.78
26323944|23202735|18|P3  |02/09/2019|182722|2230
26323944|28288409|18|P3  |02/09/2019|182722|81.28
26323944|28288409|18|P3  |02/09/2019|182722|35.4
26323944|28288409|18|P3  |02/09/2019|182722|309.07
26323944|24226162|18|P3  |02/09/2019|182722|97.8
26323944|28499956|18|P3  |02/09/2019|182722|132.16
26323944|28499956|18|P3  |02/09/2019|182722|128.2
26323944|28499956|18|P3  |02/09/2019|182722|74.34
26323944|28383443|18|P3  |02/09/2019|182722|717.08
26323944|27322326|18|P3  |02/09/2019|182722|464.21
26323944|26435460|18|P3  |02/09/2019|182722|419.03
26323944|26435460|18|P3  |02/09/2019|182722|118
26323944|23904238|18|P3  |02/09/2019|182722|1586.13
26323944|23904238|18|P3  |02/09/2019|182722|1310.4
26323944|24038135|18|P3  |02/09/2019|182722|208.15
26323944|26243751|18|P3  |02/09/2019|182722|557.38
26323944|26384990|18|P3  |02/09/2019|182722|505.64
26323944|26390077|18|P3  |02/09/2019|182722|1177.38
26323944|26390077|18|P3  |02/09/2019|182722|1177.91
26323944|24699770|18|P3  |02/09/2019|182722|261.02
26323944|24699770|18|P3  |02/09/2019|182722|353.76
26323944|26384511|18|P3  |02/09/2019|182722|1367.84
26323944|24929149|18|P3  |02/09/2019|182722|88.55
26323944|24929149|18|P3  |02/09/2019|182722|107.05
26323944|24929149|18|P3  |02/09/2019|182722|180.42
26323944|25066770|18|P3  |02/09/2019|182722|678.28
26323944|25066770|18|P3  |02/09/2019|182722|634.57
26323944|27649785|18|P3  |02/09/2019|182722|143.35
26323944|27649785|18|P3  |02/09/2019|182722|165.38
26323944|27649785|18|P3  |02/09/2019|182722|102.8
26323944|26396832|18|P3  |02/09/2019|182722|239.21
26323944|26396820|18|P3  |02/09/2019|182722|740.49
26323944|26396820|18|P3  |02/09/2019|182722|891.8
26323944|26396820|18|P3  |02/09/2019|182722|912.7
26323944|25963783|18|P3  |02/09/2019|182722|98.19
26323944|25963783|18|P3  |02/09/2019|182722|119
26323944|25963783|18|P3  |02/09/2019|182722|4.84
26323944|26384328|18|P3  |02/09/2019|182722|667.57
26323944|26384500|18|P3  |02/09/2019|182722|1226.31
26323944|26385021|18|P3  |02/09/2019|182722|239.4
26323944|26385021|18|P3  |02/09/2019|182722|196.26
26323944|26385021|18|P3  |02/09/2019|182722|286.32
26323944|26385589|18|P3  |02/09/2019|182722|87.89
26323944|26385589|18|P3  |02/09/2019|182722|422.82
26323944|26398641|18|P3  |02/09/2019|182722|512.49
26323944|26523239|18|P3  |02/09/2019|182722|488.57
26323944|26727486|18|P3  |02/09/2019|182722|1173.72
26323944|26740035|18|P3  |02/09/2019|182722|325.49
26323944|26740035|18|P3  |02/09/2019|182722|186.18
26323944|27038750|18|P3  |02/09/2019|182722|390.4
23113040|25629776|18|P3  |02/09/2019|182722|539
23113040|25629776|18|P3  |02/09/2019|182722|699.13
23113040|25629776|18|P3  |02/09/2019|182722|392
23113040|27632653|18|P3  |02/09/2019|182722|627.3
23113040|27632653|18|P3  |02/09/2019|182722|688.2
23113040|27632653|18|P3  |02/09/2019|182722|1241.9
23113040|27632653|18|P3  |02/09/2019|182722|871
23113040|27646778|18|P3  |02/09/2019|182722|301.6
23113040|27646778|18|P3  |02/09/2019|182722|383
23113040|27646778|18|P3  |02/09/2019|182722|1020.5
23113040|27646778|18|P3  |02/09/2019|182722|1112.6
23113040|21661471|18|P3  |02/09/2019|182722|1594.6
23113040|21661471|18|P3  |02/09/2019|182722|2072.36
23113040|21661471|18|P3  |02/09/2019|182722|1257.36
23113040|21661471|18|P3  |02/09/2019|182722|6393.56
23113040|09419470|18|P3  |02/09/2019|182722|2483.5
23113040|09419470|18|P3  |02/09/2019|182722|1279.4
23113040|09419470|18|P3  |02/09/2019|182722|5120.8
23113040||18|P3  |02/09/2019|182722|1409
23113040||18|P3  |02/09/2019|182722|27414.7
23113040||18|P3  |02/09/2019|182722|748
23113040||18|P3  |02/09/2019|182722|465477.56
23113040|00649341|18|P3  |02/09/2019|182722|102704.61
23113040|20432108|18|P3  |02/09/2019|182722|669576.33
23113040|20963007|18|P3  |02/09/2019|182722|10608.18
23113040|09336826|18|P3  |02/09/2019|182722|1028946.67
23113040|20692509|18|P3  |02/09/2019|182722|25486.7
23113040|21660707|18|P3  |02/09/2019|182722|70193.8
23113040|20725003|18|P3  |02/09/2019|182722|241750.96
23113040|23414792|18|P3  |02/09/2019|182722|89890.38
23113040|25545768|18|P3  |02/09/2019|182722|199677.26
23113040|27832589|18|P3  |02/09/2019|182722|1115
23113040|27903143|18|P3  |02/09/2019|182722|2099
23113040|25674660|18|P3  |02/09/2019|182722|330
23113040|27252774|18|P3  |02/09/2019|182722|113
26323944|27040271|18|P3  |02/09/2019|182722|113
26323944|27084162|18|P3  |02/09/2019|182722|630.87
26323944|27084162|18|P3  |02/09/2019|182722|140.75
26323944|27084162|18|P3  |02/09/2019|182722|263.66
26323944|27147033|18|P3  |02/09/2019|182722|177.76
26323944|27330259|18|P3  |02/09/2019|182722|163.22
26323944|27452057|18|P3  |02/09/2019|182722|132.16
26323944|27860849|18|P3  |02/09/2019|182722|326.31
26323944|28395857|18|P3  |02/09/2019|182722|71.37
26323944|28464756|18|P3  |02/09/2019|182722|153.57
26323944|28464756|18|P3  |02/09/2019|182722|148.94
26323944|28464756|18|P3  |02/09/2019|182722|155.42
21658321||18|P3  |02/09/2019|152705|1610
21658321||18|P3  |02/09/2019|152705|1560
21658321||18|P3  |02/09/2019|152705|1380
22311239||18|P3  |02/09/2019|152705|552
22311239||18|P3  |02/09/2019|152705|1453.83
27191989||18|P3  |02/09/2019|182722|387
23099609||18|P3  |02/09/2019|082539|544
23099609||18|P3  |02/09/2019|082539|2040.07
22009519|24646811|18|P3  |02/09/2019|182722|8230.5
27978287||14|FN83|02/09/2019|195509|136.9
22274205||14|FN51|02/09/2019|194734|445
26451347||14|FN77|02/09/2019|195653|30
25093723||14|FN50|02/09/2019|195523|100
23229738||14|FN51|02/09/2019|195818|15
23247236||15|RCA4|02/09/2019|195542|30.78
27985117||14|FN51|02/09/2019|195545|3000
23073571||14|FN77|02/09/2019|195540|118.93
24897276||14|FN51|02/09/2019|195550|200
20704183||14|FN83|02/09/2019|195515|270.4
23005493||14|FN51|02/09/2019|195757|140
24498356||14|FN51|02/09/2019|195759|2000
20588893||14|FN77|02/09/2019|195637|800
23803097||14|FN51|02/09/2019|200434|2000
24002349||14|FN77|02/09/2019|200235|400
28027304||14|FN77|02/09/2019|145025|14.95
26941374||14|FN77|02/09/2019|145036|300
26012331||14|FN77|02/09/2019|200231|4900
22440644||14|FN51|02/09/2019|200248|500
25895502||14|FN77|02/09/2019|200159|935
28065387||14|FEM1|02/09/2019|144835|1500
23170703||14|FN51|02/09/2019|144928|600
22856331||15|RCA4|02/09/2019|144948|832.1
26897148||14|FN51|02/09/2019|200350|870
22704196||14|FN77|02/09/2019|200431|115.4
20864712||14|FN51|02/09/2019|200438|1300
26085220||14|FN51|02/09/2019|200439|162
25107442||14|FX71|02/09/2019|144943|126
08658510||14|FN51|02/09/2019|200233|3000
23042138||14|FN77|02/09/2019|200323|50
24815539||15|REAI|02/09/2019|200501|130.1
22207996||15|BQ13|02/09/2019|200354|142
21734230||14|FN85|02/09/2019|200201|291.48
21348242||14|FN50|02/09/2019|200355|200
21876496||14|FN51|02/09/2019|145110|3000
21348242||14|FN51|02/09/2019|200509|600
27670544||14|FN50|02/09/2019|145108|2000
23803097||14|FN51|02/09/2019|200223|2000
28082463||14|FN77|02/09/2019|144921|521.05
21895663||14|FN77|02/09/2019|195936|121.86
21877398||15|DI94|02/09/2019|145819|375.14
28004462||14|FN9A|02/09/2019|195936|10
27617978||14|FN77|02/09/2019|145925|90
28058266||14|FX70|02/09/2019|145906|1410
20826549||14|FN51|02/09/2019|145758|700
21858116||14|FN8A|02/09/2019|195920|10
21203427||14|FN77|02/09/2019|200118|400
24481828||15|BQ13|02/09/2019|200102|672
24656341||15|RCA4|02/09/2019|200102|5900
26072847||14|FN85|02/09/2019|195857|740.84
28004462||14|FN8A|02/09/2019|200123|10
26308787||14|FN51|02/09/2019|195912|2000
22446463||15|MP7A|02/09/2019|145815|1400
24162949||14|FN77|02/09/2019|145856|3000
20296169||15|BQ13|02/09/2019|145740|20
22231109||14|FN50|02/09/2019|200146|20
24621521||14|FN77|02/09/2019|200153|109.4
28023195||14|FN50|02/09/2019|200150|150
24813210||14|FN51|02/09/2019|200039|250
22995401||14|FN77|02/09/2019|145824|56.9
25012738||14|FN51|02/09/2019|145959|1640
28215903||14|FN83|02/09/2019|150516|129.1
24454681||14|FN85|02/09/2019|150316|100
21297148||15|RCA4|02/09/2019|145822|1790.54
22300744||14|FN51|02/09/2019|150435|800
25852269||14|FN77|02/09/2019|201701|103.89
20561082||14|FN77|02/09/2019|150410|70.1
23850378||15|RCA4|02/09/2019|150435|1000
23485654||14|FN77|02/09/2019|201443|69.9
23469624||15|BQ13|02/09/2019|201537|700
21376400||14|FN51|02/09/2019|201412|337
27923939||14|FN77|02/09/2019|150333|1576.94
27261155||14|FN85|02/09/2019|200557|1000
20684621||14|FN77|02/09/2019|201500|79.9
26182029||15|RCA4|02/09/2019|150424|14
25450228||14|FN77|02/09/2019|201530|2000
23850378||15|RCA4|02/09/2019|150403|1000
28099586||14|FN51|02/09/2019|201641|400
28308121||14|FN77|02/09/2019|150443|30
25395737||14|FN51|02/09/2019|150400|1050
21147838||14|FN50|02/09/2019|150527|1000
22692702||14|FN83|02/09/2019|150527|250.2
24302656||14|FN77|02/09/2019|201656|4801
22351665||14|FN51|02/09/2019|201510|104
21208330||14|FN77|02/09/2019|150538|340
20509950||15|RCA4|02/09/2019|201455|74.99
22321005||15|BQ13|02/09/2019|150221|300
26285393||14|FN51|02/09/2019|201411|1100
27943007||14|FN77|02/09/2019|201616|1754
23117996||14|FN51|02/09/2019|201608|500
26756987||14|FN77|02/09/2019|201739|614.5
26700774||14|FN77|02/09/2019|201738|234
25489720||15|RCA4|02/09/2019|201418|700
24877544||14|FN50|02/09/2019|150035|300
23280409||14|FN50|02/09/2019|201445|1000
20895939||14|FN50|02/09/2019|150159|1180
24454681||14|FN85|02/09/2019|150130|100
00344885||14|FN51|02/09/2019|150046|124.9
23461861||14|FN50|02/09/2019|201203|3000
21464040||14|FN51|02/09/2019|150110|200
28238703||14|FN77|02/09/2019|150235|1000.45
23716548||14|FN77|02/09/2019|201047|89.9
00344885||14|FN51|02/09/2019|150233|353
26787937||14|FN77|02/09/2019|201355|470
25852269||14|FN77|02/09/2019|201355|29.89
22439299||14|FN77|02/09/2019|150038|84.9
23035152||14|FN77|02/09/2019|150213|1420.8
20684621||14|FN77|02/09/2019|201025|29.89
20261062||14|FN50|02/09/2019|150246|17200
24666900||14|FN51|02/09/2019|150241|77.5
22338873||14|FX70|02/09/2019|201052|520
23875112||14|FN51|02/09/2019|150045|7029.51
03419380||14|FN51|02/09/2019|150248|14980
27126654||14|FN51|02/09/2019|150301|302
21333729||14|FN77|02/09/2019|150042|1500
20826549||14|FN51|02/09/2019|150048|700
24464919||14|FN51|02/09/2019|201326|600
22856331||15|BQ13|02/09/2019|150023|180.5
20826549||14|FN51|02/09/2019|150620|550
23716548||14|FN77|02/09/2019|201334|99.9
21333729||14|FN77|02/09/2019|150258|1500
20561082||14|FN77|02/09/2019|150603|535.33
26526895||14|FN77|02/09/2019|201018|139.9
23203622||15|BQ13|02/09/2019|201115|400
24474083||15|RCA4|02/09/2019|153046|42.6
26909996||15|RCA4|02/09/2019|153040|29.9
23716548||14|FN51|02/09/2019|200934|350
23166032||14|FN83|02/09/2019|153150|45
22377984||14|FN51|02/09/2019|153101|1600
23166032||14|FN83|02/09/2019|153018|105.9
23803097||14|FN50|02/09/2019|200630|6000
24474083||15|RCA4|02/09/2019|153046|18.6
27290994||14|FN77|02/09/2019|200852|121.3
28377090||14|FN77|02/09/2019|153222|91.6
22314952||14|FN50|02/09/2019|153038|4600
23179636||14|FN51|02/09/2019|153241|300
22306045||14|FN51|02/09/2019|200825|600
25818528||14|FN77|02/09/2019|153237|800
24921167||14|FX70|02/09/2019|153058|320
22280596||15|RCA4|02/09/2019|153143|389.92
22111114||14|FN51|02/09/2019|153028|752
25818528||14|FN77|02/09/2019|153107|1600
25496893||14|FN51|02/09/2019|200843|19
21693584||14|FN77|02/09/2019|200903|128.16
20624926||14|FN77|02/09/2019|153208|204
23716548||14|FN51|02/09/2019|200840|150
00344885||14|FN50|02/09/2019|153101|3330
22377984||14|FN51|02/09/2019|200836|100
22902907||14|FN51|02/09/2019|200825|750
24973122||14|FX70|02/09/2019|152828|23000
21365516||14|FN51|02/09/2019|202014|185
23315699||14|FN77|02/09/2019|152724|20
06953786||14|FEM1|02/09/2019|201843|40
24935356||14|FN51|02/09/2019|152923|800
24302656||14|FN77|02/09/2019|202057|2999
26071056||14|FN77|02/09/2019|201839|74.99
07107676||15|RCA4|02/09/2019|152743|260
23657389||14|FN77|02/09/2019|201919|39.9
27380659||14|FN51|02/09/2019|152817|20
27957135||14|FN8A|02/09/2019|202037|5
23716548||14|FN51|02/09/2019|202139|1300
23166032||14|FN83|02/09/2019|152932|29.9
24510116||14|FN77|02/09/2019|152811|910
22280596||15|RCA4|02/09/2019|152837|408.12
23166032||14|FN83|02/09/2019|152801|224.9
28230550||14|FN77|02/09/2019|202102|751.36
26906829||14|FN51|02/09/2019|201809|925
27851568||14|FN51|02/09/2019|152804|100
20741912||15|BQ13|02/09/2019|152744|24000
26612888||14|FN77|02/09/2019|202059|120.53
00344885||14|FN50|02/09/2019|152738|539.85
28363336||14|FN77|02/09/2019|152949|10000
23657389||14|FN77|02/09/2019|201800|695.47
22015806||14|FN77|02/09/2019|152815|241.2
22440644||14|FN51|02/09/2019|201803|1285
26612888||14|FN77|02/09/2019|202112|120.53
26756987||14|FN77|02/09/2019|201941|101.14
20083705||14|FN51|02/09/2019|152756|1500
23682459||14|FN77|02/09/2019|201834|40
23756933||14|FN51|02/09/2019|152943|42
23042138||14|FN77|02/09/2019|201842|100
28099586||14|FN51|02/09/2019|202616|100
20467412||14|FN51|02/09/2019|152503|10000
23166032||14|FN83|02/09/2019|152514|162.8
22215466||14|FN83|02/09/2019|152506|29.9
27954311||14|FN51|02/09/2019|153007|200
00344885||14|FN50|02/09/2019|152617|990
23430249||14|FN51|02/09/2019|152512|30
22962715||14|FN50|02/09/2019|152436|100
24183362||14|FN50|02/09/2019|202543|12000
22111114||14|FN51|02/09/2019|152627|2136.5
24787351||14|FN51|02/09/2019|152447|1000
26136696||14|FN51|02/09/2019|152646|800
22825782||14|FN51|02/09/2019|202750|277
20420602||14|FN85|02/09/2019|202854|448
25971128||14|FN51|02/09/2019|202820|25
08104875||14|FN77|02/09/2019|152459|1000
27891489||14|FN77|02/09/2019|152653|1200
28215903||14|FN77|02/09/2019|152545|49.89
28107558||14|FN51|02/09/2019|152513|150
00344885||14|FN50|02/09/2019|152437|900
23367147||14|FN77|02/09/2019|202724|180
23166032||14|FN83|02/09/2019|152650|219.8
27160431||14|FN51|02/09/2019|152707|2000
27055945||14|FN51|02/09/2019|202227|1609.66
21825376||14|FN51|02/09/2019|153436|300
26071056||14|FN83|02/09/2019|202636|139.9
08104875||14|FN51|02/09/2019|152613|1000
00344885||14|FN50|02/09/2019|152644|990
21777852||14|FN83|02/09/2019|152519|65.4
24316809||14|FN98|02/09/2019|202426|189.9
00344885||14|FN50|02/09/2019|152509|990
27624529||15|BQ13|02/09/2019|152604|900
22543945||14|FN77|02/09/2019|202303|147.9
25788353||14|FN51|02/09/2019|202245|100
22557987||14|FN77|02/09/2019|202300|400
23166032||14|FN83|02/09/2019|153453|39.9
25895230||15|RCA4|02/09/2019|202432|105.86
25755478||14|FN77|02/09/2019|153409|50
22280596||15|RCA4|02/09/2019|153518|225
28492064||14|FN77|02/09/2019|202257|830
26760067||14|FN85|02/09/2019|153333|1000
21517569||15|RCA4|02/09/2019|202445|390.6
26131419||14|FN83|02/09/2019|153530|29.9
26659459||15|RCA4|02/09/2019|153534|800
20663214||14|FN51|02/09/2019|153431|93.5
27765327||14|FN77|02/09/2019|202225|30
22424626||14|FN51|02/09/2019|153439|100
24236076||14|FN51|02/09/2019|202212|120
28204324||14|FN51|02/09/2019|153320|76.27
28099586||14|FN51|02/09/2019|202522|300
24474869||14|FN77|02/09/2019|202505|101.9
23825035||14|FN77|02/09/2019|153323|2191.39
23166032||14|FN83|02/09/2019|153318|39.9
26983433||14|FN51|02/09/2019|153433|500
27179764||14|FN51|02/09/2019|153920|500
23462751||14|FX70|02/09/2019|154056|7000
22280596||15|RCA4|02/09/2019|153329|190.05
24272514||14|FN51|02/09/2019|204117|600
22131548||14|FN77|02/09/2019|154149|30.8
24002349||14|FN51|02/09/2019|204057|590
22495323||14|FN51|02/09/2019|204029|45
23604437||14|FN77|02/09/2019|154039|1600
27841881||14|FN50|02/09/2019|204100|188
25945316||14|FN50|02/09/2019|154134|700
22265239||14|FN77|02/09/2019|204129|465.8
20624926||14|FN51|02/09/2019|204220|10
24556200||14|FN51|02/09/2019|154143|395
25382829||14|FN77|02/09/2019|204125|63.5
20308174||14|FN77|02/09/2019|204017|5
24452595||14|FN51|02/09/2019|203830|200
25959191||15|MP7C|02/09/2019|204125|63.63
25959191||15|MP7C|02/09/2019|204206|1060
25129654||14|FN51|02/09/2019|153609|200
23563829||14|FN51|02/09/2019|153932|50
28086798||14|FN83|02/09/2019|153758|104.9
25990638||14|FN77|02/09/2019|203719|2100
22280596||15|RCA4|02/09/2019|153728|225
25834743||14|FN51|02/09/2019|203601|50
28298787||14|FN51|02/09/2019|203616|105
21114051||14|FN51|02/09/2019|153811|50
28195755||14|FN51|02/09/2019|203520|55
23330895||14|FN77|02/09/2019|203645|32.89
27150278||14|FN51|02/09/2019|153737|400
22424626||14|FN51|02/09/2019|153616|100
25566714||14|FN51|02/09/2019|153707|1470
24274705||15|RCA4|02/09/2019|203431|425
21613570||15|BQ15|02/09/2019|154215|6500
22710542||15|BQ15|02/09/2019|153719|3000
27657013||14|FN51|02/09/2019|153827|4920
24056822||15|MP7C|02/09/2019|203525|1764
28377090||14|FN77|02/09/2019|153738|136.5
23420091||14|FN77|02/09/2019|203815|43.21
23841778||14|FN77|02/09/2019|154214|115.52
26719431||15|RCA4|02/09/2019|203250|3800
28195755||14|FN51|02/09/2019|203228|270
26669832||14|FN83|02/09/2019|161014|33
23330895||14|FN77|02/09/2019|203126|34.89
26977765||14|FN85|02/09/2019|160746|400
25316699||14|FN77|02/09/2019|203347|263.9
25654215||15|RCA4|02/09/2019|160722|39.9
25971128||14|FN51|02/09/2019|203407|15
26047428||14|FN51|02/09/2019|160746|420
27759163||14|FN77|02/09/2019|203407|44.1
25443074||14|FN51|02/09/2019|160830|150
24870219||14|FN51|02/09/2019|160916|3800
28429266||14|FN77|02/09/2019|161009|120
26514941||14|FN8A|02/09/2019|160558|5
25340988||15|BQ13|02/09/2019|204232|2000
20182093||15|RCA4|02/09/2019|204442|3844
27962684||14|FN77|02/09/2019|160620|50
21825376||14|FN51|02/09/2019|204312|540
21719915||14|FN50|02/09/2019|204427|50
24026365||14|FN51|02/09/2019|160646|1511.49
21365516||14|FN77|02/09/2019|204551|87.73
22470216||14|FN83|02/09/2019|204342|140.2
20477678||14|FN85|02/09/2019|160424|8.58
20158368||14|FN51|02/09/2019|160641|200
20844635||14|FEM7|02/09/2019|160517|120
24877544||14|FN50|02/09/2019|160535|48
24026365||14|FN51|02/09/2019|160427|1519.5
20073989||15|BQ15|02/09/2019|204306|9000
28257422||14|FN8A|02/09/2019|204412|5
27943007||14|FN77|02/09/2019|160439|1461.5
27768265||14|FN77|02/09/2019|204441|75
22253323||14|FN77|02/09/2019|204606|70.15
22630819||14|FN51|02/09/2019|204433|140
20742333||14|FN50|02/09/2019|160436|34
22608180||14|FN9A|02/09/2019|160425|10
20314422||14|FN77|02/09/2019|204352|989.37
27212017||14|FN77|02/09/2019|160433|125.34
23011481||14|FN51|02/09/2019|204629|1934.4
22129068||14|FN51|02/09/2019|160129|1280
26514941||14|FN8A|02/09/2019|160650|5
24899730||15|BQ13|02/09/2019|160143|100
27285888||15|BQ13|02/09/2019|205223|24
26525809||14|FN77|02/09/2019|160316|179.99
27307226||14|FN51|02/09/2019|205228|1159
23261033||14|FN85|02/09/2019|160418|1186.05
22190153||14|FN77|02/09/2019|160207|275
23786033||14|FN51|02/09/2019|160420|1450
27465688||14|FN83|02/09/2019|205302|37
25348194||15|RCA4|02/09/2019|160144|70.2
21890337||14|FN51|02/09/2019|160157|850
23893636||14|FN50|02/09/2019|160159|250
25780825||14|FEM1|02/09/2019|205444|500
20477678||14|FN85|02/09/2019|160202|11.04
07107676||15|F821|02/09/2019|160201|50
27285888||15|BQ13|02/09/2019|205443|45
23429340||14|FN51|02/09/2019|160349|60
25718827||14|FN77|02/09/2019|160306|1500
26171857||14|FN51|02/09/2019|160348|740
25674071||15|RCA4|02/09/2019|205239|5800
23261033||14|FN50|02/09/2019|160338|590
20893740||14|FN51|02/09/2019|205102|2000
23261033||14|FN85|02/09/2019|160252|272.05
20182093||15|RCA4|02/09/2019|204655|5000
23307241||15|RCA4|02/09/2019|205145|368.5
26323505||15|KB30|02/09/2019|161231|1000
25983660||14|FN51|02/09/2019|205044|500
25983660||14|FN51|02/09/2019|204723|1300
25911669||14|FN9A|02/09/2019|204942|3
25316699||14|FN51|02/09/2019|205121|700
28479039||14|FN51|02/09/2019|161029|20
27015233||14|FN77|02/09/2019|205028|1500
24183108||14|FN51|02/09/2019|204749|300
24272514||14|FN77|02/09/2019|204909|51.9
22085969||14|FN50|02/09/2019|161236|5000
27790406||15|BQ15|02/09/2019|161150|813
22338873||14|FN51|02/09/2019|205012|500
22870885||14|FN9A|02/09/2019|204914|5
24367611||14|FN51|02/09/2019|204805|180
27465688||14|FN83|02/09/2019|204926|101.9
24400224||14|FN77|02/09/2019|161058|2274
24953995||14|FN77|02/09/2019|161257|665.15
