customer_id|digital_affiliation_type|digital_affiliation_date|online_banking_affiliation_type|online_banking_affiliation_date|sms_affiliation_type|sms_affiliation_date|cutoff_date
00420480|NO|9999-12-31|SI|2013-12-03|NO|9999-12-31|2020-02-28
73761527|NO|9999-12-31|SI|2015-11-13|NO|9999-12-31|2020-02-28
56947143|NO|9999-12-31|SI|2016-06-22|NO|9999-12-31|2020-02-28
88860560|SI|2017-10-13|SI|2017-10-13|SI|2017-10-13|2020-02-28
87010255|NO|9999-12-31|NO|9999-12-31|SI|2018-04-18|2020-02-28
60809574|NO|9999-12-31|SI|2019-02-22|NO|9999-12-31|2020-02-28
60045976|NO|9999-12-31|SI|2019-01-21|NO|9999-12-31|2020-02-28
53948178|NO|9999-12-31|SI|2016-08-29|NO|9999-12-31|2020-02-28
51328421|NO|9999-12-31|SI|2015-08-19|NO|9999-12-31|2020-02-28
41107678|SI|2019-02-04|SI|2019-02-04|SI|2019-02-04|2020-02-28
21001617|NO|9999-12-31|NO|9999-12-31|SI|2017-04-10|2020-02-28
50420077|NO|9999-12-31|SI|2015-03-10|NO|9999-12-31|2020-02-28
57522498|NO|9999-12-31|SI|2019-02-19|NO|9999-12-31|2020-02-28
98536005|SI|2019-12-16|SI|2019-12-16|SI|2017-09-20|2020-02-28
76039586|SI|2017-07-21|SI|2017-07-21|SI|2017-02-11|2020-02-28
84037342|SI|2019-06-24|SI|2019-06-24|SI|2019-06-24|2020-02-28
47524822|NO|9999-12-31|SI|2016-08-08|NO|9999-12-31|2020-02-28
50325198|SI|2019-03-19|SI|2019-03-19|SI|2019-03-19|2020-02-28
15904547|SI|2018-12-06|SI|2018-12-06|SI|2017-08-24|2020-02-28
25564896|SI|2020-02-17|SI|2020-02-17|SI|2020-02-17|2020-02-28
16934132|SI|2017-06-12|SI|2017-06-12|SI|2017-06-12|2020-02-28
55904766|NO|9999-12-31|NO|9999-12-31|SI|2018-12-28|2020-02-28
94717324|NO|9999-12-31|SI|2014-02-12|NO|9999-12-31|2020-02-28
35331282|SI|2019-03-26|SI|2019-03-26|SI|2017-11-21|2020-02-28
88648593|NO|9999-12-31|SI|2013-11-11|NO|9999-12-31|2020-02-28
34020725|NO|9999-12-31|NO|9999-12-31|SI|2019-10-29|2020-02-28
07897747|NO|9999-12-31|SI|2014-06-04|NO|9999-12-31|2020-02-28
53560821|NO|9999-12-31|SI|2017-02-03|NO|9999-12-31|2020-02-28
19177658|NO|9999-12-31|NO|9999-12-31|SI|2019-05-02|2020-02-28
53964441|NO|9999-12-31|SI|2014-02-09|NO|9999-12-31|2020-02-28
86140424|SI|2019-05-20|SI|2017-06-13|SI|2019-05-20|2020-02-28
18356118|SI|2018-07-31|SI|2018-07-31|SI|2018-07-31|2020-02-28
03469526|SI|2017-07-11|SI|2017-07-11|SI|2017-07-11|2020-02-28
66231686|SI|2018-12-17|SI|2018-12-17|SI|2018-12-17|2020-02-28
30324030|SI|2017-05-25|SI|2017-05-25|SI|2017-01-06|2020-02-28
14869347|NO|9999-12-31|NO|9999-12-31|SI|2016-08-01|2020-02-28
37252302|NO|9999-12-31|SI|2015-04-13|NO|9999-12-31|2020-02-28
72539868|SI|2018-09-19|SI|2018-09-19|SI|2017-11-15|2020-02-28
03419948|NO|9999-12-31|SI|2016-06-12|NO|9999-12-31|2020-02-28
16864047|SI|2016-12-30|SI|2016-12-30|SI|2016-12-30|2020-02-28
24754466|NO|9999-12-31|SI|2015-04-23|NO|9999-12-31|2020-02-28
38623735|SI|2018-08-15|SI|2018-08-15|SI|2018-08-15|2020-02-28
52998918|SI|2018-06-28|SI|2015-10-22|SI|2018-06-28|2020-02-28
83481041|NO|9999-12-31|SI|2020-01-11|NO|9999-12-31|2020-02-28
91779138|NO|9999-12-31|SI|2014-09-24|NO|9999-12-31|2020-02-28
60598621|SI|2019-10-09|SI|2019-10-09|SI|2019-10-09|2020-02-28
34256774|NO|9999-12-31|SI|2018-11-27|NO|9999-12-31|2020-02-28
69265694|NO|9999-12-31|SI|2013-10-07|NO|9999-12-31|2020-02-28
64297574|NO|9999-12-31|SI|2016-12-17|NO|9999-12-31|2020-02-28
48020800|NO|9999-12-31|SI|2018-01-07|NO|9999-12-31|2020-02-28
86391639|NO|9999-12-31|NO|9999-12-31|SI|2016-12-06|2020-02-28
15449224|SI|2016-04-28|SI|2016-04-28|SI|2016-04-28|2020-02-28
32884290|SI|2018-04-02|SI|2018-01-13|SI|2018-04-02|2020-02-28
98609474|NO|9999-12-31|SI|2019-03-17|NO|9999-12-31|2020-02-28
91883378|NO|9999-12-31|SI|2011-07-23|NO|9999-12-31|2020-02-28
20855501|NO|9999-12-31|SI|2016-06-16|NO|9999-12-31|2020-02-28
65050397|SI|2017-07-05|SI|2017-07-05|SI|2017-07-05|2020-02-28
98864413|NO|9999-12-31|SI|2012-04-04|NO|9999-12-31|2020-02-28
68505203|SI|2018-12-05|SI|2018-12-05|SI|2018-12-05|2020-02-28
07039180|SI|2018-10-25|SI|2018-10-25|SI|2017-04-19|2020-02-28
09872575|NO|9999-12-31|SI|2012-01-16|NO|9999-12-31|2020-02-28
27331815|SI|2018-11-21|SI|2018-11-21|SI|2018-11-21|2020-02-28
29998397|SI|2018-07-24|SI|2018-07-24|SI|2018-07-23|2020-02-28
06785333|SI|2019-04-17|SI|2019-04-17|SI|2019-04-17|2020-02-28
71348558|SI|2017-04-04|SI|2017-04-04|SI|2017-04-04|2020-02-28
05052172|SI|2019-01-22|SI|2019-01-22|SI|2019-01-22|2020-02-28
78668299|NO|9999-12-31|NO|9999-12-31|SI|2017-01-02|2020-02-28
69332472|SI|2019-06-20|SI|2019-06-20|SI|2019-06-20|2020-02-28
99450941|SI|2019-02-25|SI|2019-02-25|SI|2019-02-25|2020-02-28
09949241|SI|2016-06-14|SI|2016-06-14|SI|2016-06-14|2020-02-28
90189138|SI|2018-10-26|SI|2018-10-26|SI|2018-10-26|2020-02-28
24466798|NO|9999-12-31|SI|2018-07-13|NO|9999-12-31|2020-02-28
83930222|SI|2017-03-22|SI|2016-11-30|SI|2017-03-22|2020-02-28
05672032|NO|9999-12-31|SI|2015-12-16|NO|9999-12-31|2020-02-28
24244097|SI|2018-08-15|SI|2018-08-15|SI|2018-08-15|2020-02-28
39633536|NO|9999-12-31|SI|2018-12-27|NO|9999-12-31|2020-02-28
49833677|SI|2018-06-25|SI|2018-06-25|SI|2018-06-25|2020-02-28
66525573|NO|9999-12-31|SI|2013-12-30|NO|9999-12-31|2020-02-28
43407899|NO|9999-12-31|SI|2012-06-11|NO|9999-12-31|2020-02-28
27375405|SI|2019-09-06|SI|2019-09-06|SI|2019-09-06|2020-02-28
14229450|SI|2017-11-30|SI|2017-11-30|SI|2017-11-30|2020-02-28
03183689|NO|9999-12-31|SI|2015-11-12|NO|9999-12-31|2020-02-28
16003050|SI|2019-04-09|SI|2016-03-14|SI|2019-04-09|2020-02-28
70224419|SI|2019-07-25|SI|2019-07-25|SI|2019-07-25|2020-02-28
35650562|SI|2019-05-24|SI|2019-05-24|SI|2019-05-24|2020-02-28
29993965|SI|2017-08-11|SI|2017-08-11|SI|2017-08-11|2020-02-28
55353409|NO|9999-12-31|SI|2014-04-12|NO|9999-12-31|2020-02-28
80627879|SI|2017-09-11|SI|2017-09-11|SI|2017-09-11|2020-02-28
84515485|SI|2017-04-02|SI|2017-04-02|SI|2016-04-18|2020-02-28
26601425|NO|9999-12-31|SI|2014-03-31|NO|9999-12-31|2020-02-28
04781605|NO|9999-12-31|SI|2019-03-09|NO|9999-12-31|2020-02-28
00473379|NO|9999-12-31|SI|2017-07-17|NO|9999-12-31|2020-02-28
76155138|NO|9999-12-31|SI|2012-03-28|NO|9999-12-31|2020-02-28
25414210|SI|2019-10-29|SI|2019-10-29|SI|2019-10-29|2020-02-28
10520571|NO|9999-12-31|SI|2018-03-24|NO|9999-12-31|2020-02-28
30565905|SI|2019-01-31|SI|2019-01-31|SI|2018-03-05|2020-02-28
88444851|SI|2017-04-02|SI|2017-04-02|SI|2017-03-04|2020-02-28
90128322|SI|2015-08-07|SI|2015-08-07|SI|2015-08-07|2020-02-28
70355752|SI|2018-11-05|SI|2018-11-05|SI|2018-05-07|2020-02-28
42049841|NO|9999-12-31|SI|2017-11-30|NO|9999-12-31|2020-02-28
65248153|NO|9999-12-31|SI|2018-02-09|NO|9999-12-31|2020-02-28
14661469|NO|9999-12-31|SI|2012-03-22|NO|9999-12-31|2020-02-28
59058571|SI|2017-04-02|SI|2017-04-02|SI|2014-05-06|2020-02-28
10442240|NO|9999-12-31|SI|2018-06-10|NO|9999-12-31|2020-02-28
66524725|NO|9999-12-31|SI|2014-05-31|NO|9999-12-31|2020-02-28
96883176|NO|9999-12-31|SI|2018-07-27|NO|9999-12-31|2020-02-28
44879233|SI|2018-11-08|SI|2018-11-08|SI|2018-11-08|2020-02-28
50627170|SI|2018-11-10|SI|2018-11-10|SI|2018-11-10|2020-02-28
40618924|NO|9999-12-31|SI|2012-01-09|NO|9999-12-31|2020-02-28
74032738|NO|9999-12-31|SI|2013-01-30|NO|9999-12-31|2020-02-28
71437956|NO|9999-12-31|SI|2016-02-15|NO|9999-12-31|2020-02-28
38769101|NO|9999-12-31|SI|2018-12-21|NO|9999-12-31|2020-02-28
24576037|NO|9999-12-31|SI|2016-05-22|NO|9999-12-31|2020-02-28
40350542|SI|2015-03-05|SI|2015-03-05|SI|2013-06-15|2020-02-28
71612543|SI|2019-10-10|SI|2019-10-10|SI|2018-07-05|2020-02-28
48681977|SI|2019-12-16|SI|2019-12-16|SI|2019-12-16|2020-02-28
91636926|NO|9999-12-31|SI|2015-09-25|NO|9999-12-31|2020-02-28
36704981|NO|9999-12-31|SI|2016-03-02|NO|9999-12-31|2020-02-28
60608690|NO|9999-12-31|SI|2018-11-22|NO|9999-12-31|2020-02-28
60199036|NO|9999-12-31|SI|2012-10-16|NO|9999-12-31|2020-02-28
44503246|NO|9999-12-31|SI|2016-01-09|NO|9999-12-31|2020-02-28
54569387|NO|9999-12-31|SI|2013-05-09|NO|9999-12-31|2020-02-28
67239321|NO|9999-12-31|SI|2018-11-03|NO|9999-12-31|2020-02-28
36392170|NO|9999-12-31|SI|2017-07-18|NO|9999-12-31|2020-02-28
31004021|NO|9999-12-31|SI|2014-07-09|NO|9999-12-31|2020-02-28
67037134|NO|9999-12-31|SI|2016-01-04|NO|9999-12-31|2020-02-28
35405316|NO|9999-12-31|SI|2017-07-23|NO|9999-12-31|2020-02-28
15106518|NO|9999-12-31|SI|2016-04-21|NO|9999-12-31|2020-02-28
86901384|SI|2019-03-14|SI|2019-03-14|SI|2019-03-14|2020-02-28
83855280|NO|9999-12-31|SI|2012-10-16|NO|9999-12-31|2020-02-28
11661597|NO|9999-12-31|SI|2016-06-25|NO|9999-12-31|2020-02-28
23523312|SI|2017-11-24|SI|2017-11-24|SI|2017-11-24|2020-02-28
00193712|SI|2018-04-23|SI|2018-04-23|SI|2018-04-23|2020-02-28
65621190|NO|9999-12-31|SI|2017-09-12|NO|9999-12-31|2020-02-28
20202890|NO|9999-12-31|SI|2016-01-07|NO|9999-12-31|2020-02-28
86010606|NO|9999-12-31|SI|2015-08-31|NO|9999-12-31|2020-02-28
30579857|NO|9999-12-31|NO|9999-12-31|SI|2018-10-01|2020-02-28
95559421|NO|9999-12-31|SI|2013-07-25|NO|9999-12-31|2020-02-28
49039705|NO|9999-12-31|SI|2016-11-24|NO|9999-12-31|2020-02-28
20097404|SI|2017-09-16|SI|2015-01-26|SI|2017-09-16|2020-02-28
49819509|NO|9999-12-31|SI|2015-10-07|NO|9999-12-31|2020-02-28
52482044|NO|9999-12-31|SI|2012-11-02|NO|9999-12-31|2020-02-28
29666343|NO|9999-12-31|NO|9999-12-31|SI|2019-02-09|2020-02-28
47887780|NO|9999-12-31|SI|2016-09-20|NO|9999-12-31|2020-02-28
82095680|SI|2015-07-07|SI|2015-07-07|SI|2014-10-20|2020-02-28
31057960|NO|9999-12-31|NO|9999-12-31|SI|2017-12-26|2020-02-28
31408914|NO|9999-12-31|SI|2012-11-22|NO|9999-12-31|2020-02-28
42861852|NO|9999-12-31|SI|2012-11-26|NO|9999-12-31|2020-02-28
65223421|NO|9999-12-31|SI|2015-11-18|NO|9999-12-31|2020-02-28
08386655|NO|9999-12-31|NO|9999-12-31|SI|2016-12-30|2020-02-28
41682597|NO|9999-12-31|SI|2015-09-20|NO|9999-12-31|2020-02-28
86634507|NO|9999-12-31|NO|9999-12-31|SI|2016-07-04|2020-02-28
05365536|NO|9999-12-31|SI|2018-02-18|NO|9999-12-31|2020-02-28
20612840|SI|2019-05-20|SI|2019-05-20|SI|2019-05-20|2020-02-28
55921711|NO|9999-12-31|SI|2013-09-30|NO|9999-12-31|2020-02-28
76408245|NO|9999-12-31|SI|2016-05-07|NO|9999-12-31|2020-02-28
27749346|SI|2016-07-26|SI|2016-07-26|SI|2016-04-25|2020-02-28
65111256|NO|9999-12-31|NO|9999-12-31|SI|2016-04-26|2020-02-28
42264556|NO|9999-12-31|SI|2018-12-22|NO|9999-12-31|2020-02-28
12058464|NO|9999-12-31|SI|2015-11-02|NO|9999-12-31|2020-02-28
77026947|SI|2016-10-24|SI|2016-10-24|SI|2016-10-24|2020-02-28
37738170|NO|9999-12-31|SI|2015-01-21|NO|9999-12-31|2020-02-28
01913652|NO|9999-12-31|SI|2016-07-06|NO|9999-12-31|2020-02-28
31997530|NO|9999-12-31|SI|2016-05-14|NO|9999-12-31|2020-02-28
38697480|NO|9999-12-31|SI|2015-05-05|NO|9999-12-31|2020-02-28
59968151|SI|2019-05-14|SI|2019-05-14|SI|2019-05-14|2020-02-28
92345724|NO|9999-12-31|SI|2009-03-25|NO|9999-12-31|2020-02-28
28925610|SI|2018-12-13|SI|2018-12-13|SI|2018-12-13|2020-02-28
36573171|NO|9999-12-31|SI|2011-08-17|NO|9999-12-31|2020-02-28
10951352|NO|9999-12-31|SI|2018-08-01|NO|9999-12-31|2020-02-28
26131935|SI|2018-07-23|SI|2018-07-23|SI|2018-07-23|2020-02-28
67801927|NO|9999-12-31|SI|2014-03-06|NO|9999-12-31|2020-02-28
94141174|NO|9999-12-31|SI|2016-04-29|NO|9999-12-31|2020-02-28
78455764|NO|9999-12-31|SI|2018-07-23|NO|9999-12-31|2020-02-28
00771780|NO|9999-12-31|SI|2016-07-11|NO|9999-12-31|2020-02-28
14043996|NO|9999-12-31|SI|2014-08-14|NO|9999-12-31|2020-02-28
70969474|SI|2018-12-07|SI|2018-12-07|SI|2018-12-07|2020-02-28
55175761|NO|9999-12-31|SI|2015-09-22|NO|9999-12-31|2020-02-28
71833793|SI|2017-10-04|SI|2017-10-04|SI|2017-09-25|2020-02-28
71171271|SI|2020-01-07|SI|2020-01-07|SI|2017-10-06|2020-02-28
82540556|NO|9999-12-31|SI|2019-02-09|NO|9999-12-31|2020-02-28
75047839|SI|2016-09-09|SI|2016-09-09|SI|2016-09-09|2020-02-28
20662212|SI|2018-09-28|SI|2018-09-28|SI|2017-11-13|2020-02-28
93587375|SI|2017-04-02|SI|2017-04-02|SI|2016-04-15|2020-02-28
71055936|NO|9999-12-31|SI|2014-03-19|NO|9999-12-31|2020-02-28
98315918|SI|2017-11-25|SI|2017-11-25|SI|2016-07-23|2020-02-28
69817500|SI|2018-07-26|SI|2016-03-31|SI|2018-07-26|2020-02-28
17559216|NO|9999-12-31|NO|9999-12-31|SI|2018-04-12|2020-02-28
99546120|NO|9999-12-31|NO|9999-12-31|SI|2018-10-25|2020-02-28
37707899|SI|2019-08-05|SI|2019-08-05|SI|2019-08-05|2020-02-28
72258888|NO|9999-12-31|NO|9999-12-31|SI|2019-03-29|2020-02-28
69532282|NO|9999-12-31|SI|2013-11-06|NO|9999-12-31|2020-02-28
71705414|NO|9999-12-31|SI|2015-03-01|NO|9999-12-31|2020-02-28
06278593|NO|9999-12-31|SI|2018-11-03|NO|9999-12-31|2020-02-28
07886780|SI|2017-04-02|SI|2017-04-02|SI|2013-08-06|2020-02-28
26928391|NO|9999-12-31|SI|2012-09-19|NO|9999-12-31|2020-02-28
38041283|NO|9999-12-31|SI|2016-04-30|NO|9999-12-31|2020-02-28
95339790|NO|9999-12-31|SI|2016-06-03|NO|9999-12-31|2020-02-28
88129683|NO|9999-12-31|SI|2013-08-20|NO|9999-12-31|2020-02-28
37152043|SI|2019-04-08|SI|2017-11-28|SI|2019-04-08|2020-02-28
99179554|SI|2018-11-07|SI|2018-11-07|SI|2018-11-07|2020-02-28
69335955|NO|9999-12-31|NO|9999-12-31|SI|2019-11-27|2020-02-28
21521186|SI|2019-11-26|SI|2019-11-26|SI|2018-01-16|2020-02-28
11542041|NO|9999-12-31|SI|2016-04-06|NO|9999-12-31|2020-02-28
21554023|SI|2019-06-05|SI|2019-06-05|SI|2019-06-04|2020-02-28
83558263|SI|2017-07-11|SI|2017-07-11|SI|2017-07-11|2020-02-28
68061321|SI|2019-09-16|SI|2019-09-16|SI|2019-01-23|2020-02-28
72538402|SI|2019-10-05|SI|2019-10-05|SI|2019-10-05|2020-02-28
07969543|NO|9999-12-31|SI|2018-02-24|NO|9999-12-31|2020-02-28
00487810|NO|9999-12-31|SI|2019-01-31|NO|9999-12-31|2020-02-28
93376016|SI|2019-01-18|SI|2019-01-18|SI|2019-01-18|2020-02-28
18278043|SI|2019-09-10|SI|2017-05-21|SI|2019-09-10|2020-02-28
91816189|SI|2019-09-12|SI|2019-09-12|SI|2019-09-10|2020-02-28
21458219|NO|9999-12-31|SI|2013-10-03|NO|9999-12-31|2020-02-28
92118387|SI|2018-07-20|SI|2018-07-20|SI|2018-07-20|2020-02-28
00631932|SI|2018-10-12|SI|2018-10-12|SI|2018-10-12|2020-02-28
60556495|SI|2019-05-30|SI|2019-05-30|SI|2017-09-19|2020-02-28
47300200|NO|9999-12-31|SI|2015-12-09|NO|9999-12-31|2020-02-28
71819767|NO|9999-12-31|NO|9999-12-31|SI|2018-02-26|2020-02-28
02640694|NO|9999-12-31|SI|2019-02-25|NO|9999-12-31|2020-02-28
43592085|NO|9999-12-31|SI|2017-09-25|NO|9999-12-31|2020-02-28
43921360|SI|2018-10-18|SI|2018-10-18|SI|2018-10-18|2020-02-28
02077071|NO|9999-12-31|NO|9999-12-31|SI|2016-10-25|2020-02-28
70485616|SI|2019-01-30|SI|2019-01-30|SI|2019-01-30|2020-02-28
66784916|NO|9999-12-31|SI|2019-06-20|NO|9999-12-31|2020-02-28
54534591|NO|9999-12-31|SI|2017-05-24|NO|9999-12-31|2020-02-28
60225376|NO|9999-12-31|SI|2009-11-24|NO|9999-12-31|2020-02-28
21902938|NO|9999-12-31|SI|2013-10-07|NO|9999-12-31|2020-02-28
63478665|SI|2019-10-22|SI|2019-10-22|SI|2019-10-22|2020-02-28
27355847|NO|9999-12-31|NO|9999-12-31|SI|2018-11-05|2020-02-28
88950696|NO|9999-12-31|NO|9999-12-31|SI|2018-08-18|2020-02-28
63353021|SI|2019-04-06|SI|2019-04-06|SI|2019-04-06|2020-02-28
67246477|NO|9999-12-31|SI|2013-03-05|NO|9999-12-31|2020-02-28
50659958|NO|9999-12-31|NO|9999-12-31|SI|2018-04-13|2020-02-28
19016155|SI|2018-12-21|SI|2018-12-21|SI|2018-12-21|2020-02-28
25456374|NO|9999-12-31|SI|2012-08-18|NO|9999-12-31|2020-02-28
97373872|NO|9999-12-31|SI|2016-03-22|NO|9999-12-31|2020-02-28
52951817|SI|2019-09-24|SI|2019-09-24|SI|2019-09-24|2020-02-28
23273559|NO|9999-12-31|SI|2016-06-07|NO|9999-12-31|2020-02-28
17644974|NO|9999-12-31|SI|2012-10-25|NO|9999-12-31|2020-02-28
71950995|SI|2017-04-02|SI|2017-04-02|SI|2016-01-30|2020-02-28
75874718|NO|9999-12-31|SI|2014-10-01|NO|9999-12-31|2020-02-28
21343475|NO|9999-12-31|SI|2017-09-15|NO|9999-12-31|2020-02-28
94059595|SI|2017-12-12|SI|2017-12-12|SI|2017-08-25|2020-02-28
22069118|SI|2018-09-26|SI|2018-09-26|SI|2018-07-02|2020-02-28
39173418|NO|9999-12-31|NO|9999-12-31|SI|2016-12-21|2020-02-28
97748436|NO|9999-12-31|SI|2013-11-23|NO|9999-12-31|2020-02-28
68246311|NO|9999-12-31|SI|2013-05-27|NO|9999-12-31|2020-02-28
36747190|SI|2019-05-28|SI|2019-05-28|SI|2019-05-28|2020-02-28
87882773|NO|9999-12-31|SI|2013-05-06|NO|9999-12-31|2020-02-28
48918610|SI|2019-06-01|SI|2019-06-01|SI|2019-06-01|2020-02-28
23392213|NO|9999-12-31|SI|2016-06-10|NO|9999-12-31|2020-02-28
85626976|NO|9999-12-31|SI|2017-07-28|NO|9999-12-31|2020-02-28
71948979|NO|9999-12-31|SI|2016-08-17|NO|9999-12-31|2020-02-28
74409056|SI|2018-11-09|SI|2018-11-09|SI|2016-06-30|2020-02-28
29294163|NO|9999-12-31|SI|2018-08-04|NO|9999-12-31|2020-02-28
31559964|SI|2019-01-10|SI|2019-01-10|SI|2019-01-10|2020-02-28
29575194|NO|9999-12-31|SI|2016-03-04|NO|9999-12-31|2020-02-28
85599347|NO|9999-12-31|SI|2015-10-12|NO|9999-12-31|2020-02-28
16099709|SI|2019-05-07|SI|2019-05-07|SI|2019-05-06|2020-02-28
16666863|NO|9999-12-31|SI|2016-08-19|NO|9999-12-31|2020-02-28
23783016|NO|9999-12-31|NO|9999-12-31|SI|2017-09-08|2020-02-28
63655681|SI|2018-12-26|SI|2018-12-26|SI|2018-12-26|2020-02-28
42043412|NO|9999-12-31|SI|2018-10-19|NO|9999-12-31|2020-02-28
53508122|NO|9999-12-31|SI|2019-08-29|NO|9999-12-31|2020-02-28
62374877|NO|9999-12-31|SI|2016-07-21|NO|9999-12-31|2020-02-28
21113784|SI|2018-09-19|SI|2018-09-19|SI|2018-09-19|2020-02-28
81304605|NO|9999-12-31|SI|2016-09-26|NO|9999-12-31|2020-02-28
57076248|SI|2019-02-02|SI|2019-02-02|SI|2019-02-02|2020-02-28
16466058|NO|9999-12-31|SI|2015-05-02|NO|9999-12-31|2020-02-28
89007901|NO|9999-12-31|SI|2015-10-02|NO|9999-12-31|2020-02-28
03100505|SI|2019-01-19|SI|2019-01-19|SI|2019-01-19|2020-02-28
59507270|SI|2018-07-26|SI|2018-07-26|SI|2018-07-26|2020-02-28
78915322|NO|9999-12-31|SI|2010-05-20|NO|9999-12-31|2020-02-28
53010523|SI|2017-06-30|SI|2017-06-30|SI|2017-06-30|2020-02-28
80819792|NO|9999-12-31|SI|2015-02-28|NO|9999-12-31|2020-02-28
31072085|SI|2020-01-23|SI|2020-01-23|SI|2019-09-06|2020-02-28
56831925|SI|2017-09-17|SI|2017-09-17|SI|2017-08-01|2020-02-28
69410362|SI|2019-08-24|SI|2019-08-24|SI|2019-08-24|2020-02-28
63287402|NO|9999-12-31|NO|9999-12-31|SI|2016-10-28|2020-02-28
74035501|NO|9999-12-31|SI|2019-03-22|NO|9999-12-31|2020-02-28
38120577|NO|9999-12-31|SI|2014-07-04|NO|9999-12-31|2020-02-28
59166924|NO|9999-12-31|NO|9999-12-31|SI|2018-05-25|2020-02-28
93920524|SI|2019-09-24|SI|2019-09-24|SI|2019-06-10|2020-02-28
54477954|SI|2019-06-26|SI|2019-06-26|SI|2017-07-06|2020-02-28
52070310|NO|9999-12-31|NO|9999-12-31|SI|2018-06-05|2020-02-28
68814887|NO|9999-12-31|SI|2014-06-12|NO|9999-12-31|2020-02-28
34704326|NO|9999-12-31|SI|2017-07-19|NO|9999-12-31|2020-02-28
21996234|NO|9999-12-31|SI|2018-10-26|NO|9999-12-31|2020-02-28
88022192|SI|2020-01-07|SI|2020-01-07|SI|2020-01-07|2020-02-28
04047192|NO|9999-12-31|SI|2015-11-21|NO|9999-12-31|2020-02-28
27030158|SI|2016-04-22|SI|2016-04-22|SI|2016-04-22|2020-02-28
56830705|NO|9999-12-31|SI|2019-09-30|NO|9999-12-31|2020-02-28
25910811|NO|9999-12-31|SI|2016-01-26|NO|9999-12-31|2020-02-28
05819571|SI|2016-04-20|SI|2016-04-20|SI|2016-04-20|2020-02-28
09362195|SI|2018-11-07|SI|2018-11-07|SI|2018-11-07|2020-02-28
99068939|NO|9999-12-31|SI|2018-12-19|NO|9999-12-31|2020-02-28
04432849|SI|2018-11-24|SI|2018-11-24|SI|2017-07-27|2020-02-28
03533606|NO|9999-12-31|SI|2016-01-27|NO|9999-12-31|2020-02-28
75558828|NO|9999-12-31|NO|9999-12-31|SI|2019-11-05|2020-02-28
76502527|NO|9999-12-31|NO|9999-12-31|SI|2019-02-06|2020-02-28
80241188|NO|9999-12-31|NO|9999-12-31|SI|2017-01-17|2020-02-28
03093729|NO|9999-12-31|NO|9999-12-31|SI|2018-12-09|2020-02-28
04353699|SI|2016-02-02|SI|2016-02-02|SI|2013-08-27|2020-02-28
39418740|SI|2019-09-13|SI|2019-09-13|SI|2019-09-13|2020-02-28
14352524|SI|2019-01-30|SI|2019-01-30|SI|2019-01-30|2020-02-28
78936686|NO|9999-12-31|SI|2015-04-14|NO|9999-12-31|2020-02-28
14245289|NO|9999-12-31|NO|9999-12-31|SI|2017-11-08|2020-02-28
23837061|NO|9999-12-31|SI|2013-03-30|NO|9999-12-31|2020-02-28
03363252|NO|9999-12-31|NO|9999-12-31|SI|2016-05-19|2020-02-28
97375090|SI|2018-12-04|SI|2017-12-22|SI|2018-12-04|2020-02-28
18524976|NO|9999-12-31|SI|2016-12-27|NO|9999-12-31|2020-02-28
87650440|SI|2019-05-10|SI|2019-05-10|SI|2019-05-10|2020-02-28
15893713|NO|9999-12-31|SI|2016-12-09|NO|9999-12-31|2020-02-28
46015773|SI|2019-05-20|SI|2019-05-20|SI|2019-05-20|2020-02-28
23780719|NO|9999-12-31|SI|2013-06-15|NO|9999-12-31|2020-02-28
18675306|SI|2017-06-07|SI|2017-06-07|SI|2017-06-07|2020-02-28
57504333|NO|9999-12-31|SI|2014-12-30|NO|9999-12-31|2020-02-28
99057968|NO|9999-12-31|SI|2011-07-01|NO|9999-12-31|2020-02-28
18395409|SI|2019-06-11|SI|2019-06-11|SI|2019-06-11|2020-02-28
83864301|SI|2019-08-10|SI|2015-12-05|SI|2019-08-10|2020-02-28
99875473|SI|2018-05-10|SI|2016-02-01|SI|2018-05-10|2020-02-28
14599795|NO|9999-12-31|SI|2016-05-18|NO|9999-12-31|2020-02-28
85435056|NO|9999-12-31|SI|2015-10-19|NO|9999-12-31|2020-02-28
08252920|NO|9999-12-31|SI|2020-02-08|NO|9999-12-31|2020-02-28
57210131|NO|9999-12-31|NO|9999-12-31|SI|2017-05-05|2020-02-28
29378121|NO|9999-12-31|NO|9999-12-31|SI|2018-02-15|2020-02-28
82755018|NO|9999-12-31|SI|2016-04-04|NO|9999-12-31|2020-02-28
85417204|NO|9999-12-31|SI|2016-04-05|NO|9999-12-31|2020-02-28
24910744|SI|2017-02-04|SI|2017-02-04|SI|2017-02-04|2020-02-28
50468270|NO|9999-12-31|SI|2016-04-25|NO|9999-12-31|2020-02-28
89831233|SI|2018-12-28|SI|2018-12-28|SI|2018-12-28|2020-02-28
43983533|SI|2019-08-15|SI|2019-08-15|SI|2019-08-15|2020-02-28
36037846|NO|9999-12-31|SI|2013-08-23|NO|9999-12-31|2020-02-28
82392970|NO|9999-12-31|SI|2015-08-21|NO|9999-12-31|2020-02-28
60639425|SI|2018-12-04|SI|2018-12-04|SI|2018-09-10|2020-02-28
44677926|NO|9999-12-31|NO|9999-12-31|SI|2018-11-30|2020-02-28
92396608|SI|2016-09-27|SI|2016-09-27|SI|2016-08-10|2020-02-28
26859964|NO|9999-12-31|SI|2016-07-15|NO|9999-12-31|2020-02-28
